url,price,address,images,date
https://www.kijiji.ca/v-house-for-sale/oakville-halton-region/do-you-need-fixer-upper-50-000-200-000-below-market-value/1328157597,Price not present,", Oakville  L6L4A8 ON, Canada","[['http://img.youtube.com/vi/PPdfZqbzDh0/0.jpg'], ['https://i.ebayimg.com/00/s/MjcwWDU0MA==/z/TV4AAOSwUd9aZMuH/$_59.JPG']]","January 21, 2018 5:26 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/do-you-need-fixer-upper-50-000-200-000-below-market-value/1328153278,Price not present,", Mississauga L5B 1N7 ON, Canada","[['http://img.youtube.com/vi/PPdfZqbzDh0/0.jpg'], ['https://i.ebayimg.com/00/s/MjcwWDU0MA==/z/5MAAAOSwXEdaZMpK/$_59.JPG']]","January 21, 2018 5:11 PM"
https://www.kijiji.ca/v-house-for-sale/woodstock-on/do-you-need-fixer-upper-50-000-200-000-below-market-value/1328152629,Price not present,", Mississauga L5B 1N7 ON, Canada","[['http://img.youtube.com/vi/PPdfZqbzDh0/0.jpg'], ['https://i.ebayimg.com/00/s/MjcwWDU0MA==/z/1KIAAOSw5nxaZMot/$_59.JPG']]","January 21, 2018 5:09 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/house-for-sale-hwy-50-xastle-oak-crossing-brampton/1328152514,Price not present,", BRAMPTON L6P 3S1 ON, Canada","[['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/0n4AAOSwMGVaZMhi/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/XfsAAOSwhiZaZMku/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI1WDY0MA==/z/JT0AAOSwoddaZMge/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/wkcAAOSwaR9aZMhZ/$_59.JPG']]","January 21, 2018 5:09 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/updated-detached-home-for-sale-in-brampton/1328145337,"$599,900.00",", L7A2B3, BRAMPTON, ON, Canada","[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/2xQAAOSw1RVaZMK6/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/HhEAAOSwceNaZMKf/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/6v4AAOSwDkVaZMKh/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/bsIAAOSw4HNaZMKj/$_59.JPG']]","January 21, 2018 4:43 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/bramptons-most-popular-location-of-executive-luxury-towns/1328134019,"$479,900.00","45 Lancewood Crescent, Brampton, ON L6S 5Y5, Canada","[['http://img.youtube.com/vi/5abCKUbZ7Dk/0.jpg'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/PIMAAOSwXsFaZLjZ/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/IAsAAOSwXzNaZLjg/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/tDkAAOSwmSdaZLjo/$_59.JPG']]","January 21, 2018 4:00 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/brand-new-4bd-detached-brampton-credit-valley-open-house-sunday/1328130628,"$870,000.00","Andretti Cres, Brampton, ON L6X, Canada","[['https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/PloAAOSweLBaZLXG/$_59.JPG'], ['https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/WnwAAOSwDApaZLXN/$_59.JPG']]","January 21, 2018 3:46 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/first-time-home-buyers-homes-with-finished-basements/1328114547,Price not present,", BRAMPTON L6S 0E7 ON, Canada",[['https://i.ebayimg.com/00/s/NDI2WDgwMA==/z/fVQAAOSwoBlaZKSg/$_59.JPG']],"January 21, 2018 2:33 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/attention-first-time-buyers-homes-from:-449-000-650-000/1328114328,Price not present,", BRAMPTON L6S 0E7 ON, Canada",[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/e6UAAOSw1RVaZKRM/$_59.JPG']],"January 21, 2018 2:31 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/brand-new-detached-homes-in-brampton-closing-2018/1328114001,Price not present,", BRAMPTON L6S 0E7 ON, Canada",[['https://i.ebayimg.com/00/s/NTYwWDgwMA==/z/h80AAOSwqaJaZKPk/$_59.JPG']],"January 21, 2018 2:30 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/must-sell-detached-homes-in-mississauga-and-brampton/1328103719,"$650,000.00","Mississauga / Peel Region, Canada",[['https://i.ebayimg.com/00/s/NDQ2WDYxMg==/z/~f0AAOSw5KtaV-ZK/$_59.JPG']],"January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/mississauga-detached-homes-for-37-000-below-market-value/1328104011,Price not present,"Mississauga / Peel Region, Canada",[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/mSoAAOSwEVZaV-bT/$_59.JPG']],"January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/houses-for-sale-from-499k-3-bedrooms-in-brampton/1328112128,"$499,900.00","Mississauga / Peel Region, Canada","[['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/BNEAAOSwIspaXTdI/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/KPEAAOSw3sRaXgw0/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/E8YAAOSwsABaXTdW/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDAwWDY0MA==/z/meMAAOSwZoZaXTdd/$_59.JPG']]","January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/detached-house-w-5-bedrooms-brampton-brisdale-sandalwood/1328111956,Price not present,"Mississauga / Peel Region, Canada","[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/riwAAOSwBOlaXgu~/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/XMsAAOSwUd9aXTZq/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/NVsAAOSwE8daXTac/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/jB4AAOSwsABaXgvG/$_59.JPG']]","January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/beautifully-upgraded-detached-house-for-sale-in-brampton-645k/1328112270,"$645,000.00","Mississauga / Peel Region, Canada","[['https://i.ebayimg.com/00/s/MzU2WDQ3NQ==/z/0K0AAOSwYDZaXTec/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/qx0AAOSwFmxaXgyZ/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/C6cAAOSwzRFaXTfM/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/M7AAAOSwkvdaXTfY/$_59.JPG']]","January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/detached-home-in-brampton-for-699k-great-investment-location/1321374116,"$699,000.00","58 Glenmanor Dr, Brampton, ON L6Z 3Z1, Canada","[['https://i.ebayimg.com/00/s/MzYwWDQ4MA==/z/JdUAAOSwCJxaNocl/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/VRwAAOSwW6BaNocn/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/CW8AAOSw9hdaNocp/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/LKcAAOSwYc5aNocq/$_59.JPG']]","December 28, 2017 12:10 AM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/2016-built-gorgeous-semi-detached-house-in-brampton/1321372057,"$799,000.00","53 Edinburgh Dr, Brampton, ON L6Y 0C3, Canada","[['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/mT8AAOSwAaJaNoT4/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/B7AAAOSwGzhaNoT5/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/pVYAAOSwbtNaNoT7/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/7Q8AAOSw-olaNoT9/$_59.JPG']]","December 21, 2017 12:15 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/buy-a-house-with-0-down/1087917739,Price not present,"Mississauga, ON, Canada",[['https://i.ebayimg.com/00/s/MjAwWDMwMA==/z/jQkAAOSwu4BVqCDU/$_59.JPG']],"January 19, 2018 7:21 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/fully-upgraded-beautiful-3-level-back-split-in-brampton/1327597666,"$499,000.00",", Brampton  L6V1Y8 ON, Canada","[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/d7YAAOSws0JaYRrF/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/t8kAAOSwkrFaYRrE/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/R0IAAOSwkvdaYRq~/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/g68AAOSw4QdaYRrB/$_59.JPG']]","January 18, 2018 10:08 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/gorgeous-detached-home-for-sale-in-brampton/1326155866,"$724,900.00",", Brampton L7A0Y2 ON, Canada","[['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/HvoAAOSwU91aV~AC/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/xi8AAOSwrslaV~AE/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/hRYAAOSw8vNaV~AG/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/FwcAAOSw5KtaV~AI/$_59.JPG']]","January 20, 2018 11:35 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/bramptons-most-popular-location-of-executive-luxury-towns/1328176811,"$479,900.00","45 Lancewood Crescent, Brampton, ON L6S 5Y5, Canada","[['http://img.youtube.com/vi/5abCKUbZ7Dk/0.jpg'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/SXwAAOSwQwZaZN3G/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/NLIAAOSwc6JaZN3O/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/~U0AAOSw1zhaZN3W/$_59.JPG']]","January 21, 2018 6:38 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/detach-home-for-sale-at-brampton/1328176431,"$990,000.00",", L6R5T8 L5B 2G6 ON, Canada","[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/fuAAAOSwn9VaZN3F/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/aLQAAOSwkV5aZN3L/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/x6cAAOSwVLRaZN3R/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/z-IAAOSwDApaZN3X/$_59.JPG']]","January 21, 2018 6:37 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/executive-home-at-creditview-rd-brampton/1328168055,"$1,899,900.00",", brampton l6y2x8 ON, Canada","[['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/NakAAOSwQwZaZNYr/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/n5YAAOSw5ZtaZNYw/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/qKkAAOSw1GlaZNY1/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/OJcAAOSwLs9aZNY7/$_59.JPG']]","January 21, 2018 6:05 PM"
https://www.kijiji.ca/v-house-for-sale/city-of-toronto/do-you-need-fixer-upper-50-000-200-000-below-market-value/1328161755,Price not present,"Toronto Pearson International Airport (YYZ), 6301 Silver Dart Dr, Mississauga, ON L5P 1B2, Canada","[['http://img.youtube.com/vi/PPdfZqbzDh0/0.jpg'], ['https://i.ebayimg.com/00/s/MjcwWDU0MA==/z/jIQAAOSw9qJaZNDU/$_59.JPG']]","January 21, 2018 5:42 PM"
https://www.kijiji.ca/v-house-for-sale/city-of-toronto/new-royal-pine-home-in-vales-of-humber-brampton/1328158603,Price not present,", Brampton L6P 4H3 ON, Canada","[['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/dgkAAOSwsZJaZM4F/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/nnYAAOSwALhaZM4I/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/m0cAAOSwm~daZM4M/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/Ab4AAOSw4DxaZM4P/$_59.JPG']]","January 21, 2018 5:30 PM"
https://www.kijiji.ca/v-house-for-sale/oakville-halton-region/do-you-need-fixer-upper-50-000-200-000-below-market-value/1328157597,Price not present,", Oakville  L6L4A8 ON, Canada","[['http://img.youtube.com/vi/PPdfZqbzDh0/0.jpg'], ['https://i.ebayimg.com/00/s/MjcwWDU0MA==/z/TV4AAOSwUd9aZMuH/$_59.JPG']]","January 21, 2018 5:26 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/do-you-need-fixer-upper-50-000-200-000-below-market-value/1328153278,Price not present,", Mississauga L5B 1N7 ON, Canada","[['http://img.youtube.com/vi/PPdfZqbzDh0/0.jpg'], ['https://i.ebayimg.com/00/s/MjcwWDU0MA==/z/5MAAAOSwXEdaZMpK/$_59.JPG']]","January 21, 2018 5:11 PM"
https://www.kijiji.ca/v-house-for-sale/woodstock-on/do-you-need-fixer-upper-50-000-200-000-below-market-value/1328152629,Price not present,", Mississauga L5B 1N7 ON, Canada","[['http://img.youtube.com/vi/PPdfZqbzDh0/0.jpg'], ['https://i.ebayimg.com/00/s/MjcwWDU0MA==/z/1KIAAOSw5nxaZMot/$_59.JPG']]","January 21, 2018 5:09 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/house-for-sale-hwy-50-xastle-oak-crossing-brampton/1328152514,Price not present,", BRAMPTON L6P 3S1 ON, Canada","[['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/0n4AAOSwMGVaZMhi/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/XfsAAOSwhiZaZMku/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI1WDY0MA==/z/JT0AAOSwoddaZMge/$_59.JPG'], ['https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/wkcAAOSwaR9aZMhZ/$_59.JPG']]","January 21, 2018 5:09 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/updated-detached-home-for-sale-in-brampton/1328145337,"$599,900.00",", L7A2B3, BRAMPTON, ON, Canada","[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/2xQAAOSw1RVaZMK6/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/HhEAAOSwceNaZMKf/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/6v4AAOSwDkVaZMKh/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/bsIAAOSw4HNaZMKj/$_59.JPG']]","January 21, 2018 4:43 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/bramptons-most-popular-location-of-executive-luxury-towns/1328134019,"$479,900.00","45 Lancewood Crescent, Brampton, ON L6S 5Y5, Canada","[['http://img.youtube.com/vi/5abCKUbZ7Dk/0.jpg'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/PIMAAOSwXsFaZLjZ/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/IAsAAOSwXzNaZLjg/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/tDkAAOSwmSdaZLjo/$_59.JPG']]","January 21, 2018 4:00 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/brand-new-4bd-detached-brampton-credit-valley-open-house-sunday/1328130628,"$870,000.00","Andretti Cres, Brampton, ON L6X, Canada","[['https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/PloAAOSweLBaZLXG/$_59.JPG'], ['https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/WnwAAOSwDApaZLXN/$_59.JPG']]","January 21, 2018 3:46 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/first-time-home-buyers-homes-with-finished-basements/1328114547,Price not present,", BRAMPTON L6S 0E7 ON, Canada",[['https://i.ebayimg.com/00/s/NDI2WDgwMA==/z/fVQAAOSwoBlaZKSg/$_59.JPG']],"January 21, 2018 2:33 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/attention-first-time-buyers-homes-from:-449-000-650-000/1328114328,Price not present,", BRAMPTON L6S 0E7 ON, Canada",[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/e6UAAOSw1RVaZKRM/$_59.JPG']],"January 21, 2018 2:31 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/brand-new-detached-homes-in-brampton-closing-2018/1328114001,Price not present,", BRAMPTON L6S 0E7 ON, Canada",[['https://i.ebayimg.com/00/s/NTYwWDgwMA==/z/h80AAOSwqaJaZKPk/$_59.JPG']],"January 21, 2018 2:30 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/must-sell-detached-homes-in-mississauga-and-brampton/1328103719,"$650,000.00","Mississauga / Peel Region, Canada",[['https://i.ebayimg.com/00/s/NDQ2WDYxMg==/z/~f0AAOSw5KtaV-ZK/$_59.JPG']],"January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/mississauga-detached-homes-for-37-000-below-market-value/1328104011,Price not present,"Mississauga / Peel Region, Canada",[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/mSoAAOSwEVZaV-bT/$_59.JPG']],"January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/houses-for-sale-from-499k-3-bedrooms-in-brampton/1328112128,"$499,900.00","Mississauga / Peel Region, Canada","[['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/BNEAAOSwIspaXTdI/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/KPEAAOSw3sRaXgw0/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/E8YAAOSwsABaXTdW/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDAwWDY0MA==/z/meMAAOSwZoZaXTdd/$_59.JPG']]","January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/detached-house-w-5-bedrooms-brampton-brisdale-sandalwood/1328111956,Price not present,"Mississauga / Peel Region, Canada","[['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/riwAAOSwBOlaXgu~/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/XMsAAOSwUd9aXTZq/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/NVsAAOSwE8daXTac/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/jB4AAOSwsABaXgvG/$_59.JPG']]","January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/beautifully-upgraded-detached-house-for-sale-in-brampton-645k/1328112270,"$645,000.00","Mississauga / Peel Region, Canada","[['https://i.ebayimg.com/00/s/MzU2WDQ3NQ==/z/0K0AAOSwYDZaXTec/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/qx0AAOSwFmxaXgyZ/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/C6cAAOSwzRFaXTfM/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/M7AAAOSwkvdaXTfY/$_59.JPG']]","January 21, 2018 2:28 PM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/detached-home-in-brampton-for-699k-great-investment-location/1321374116,"$699,000.00","58 Glenmanor Dr, Brampton, ON L6Z 3Z1, Canada","[['https://i.ebayimg.com/00/s/MzYwWDQ4MA==/z/JdUAAOSwCJxaNocl/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/VRwAAOSwW6BaNocn/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/CW8AAOSw9hdaNocp/$_59.JPG'], ['https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/LKcAAOSwYc5aNocq/$_59.JPG']]","December 28, 2017 12:10 AM"
https://www.kijiji.ca/v-house-for-sale/mississauga-peel-region/buy-a-house-with-0-down/1087917739,Price not present,"Mississauga, ON, Canada",[['https://i.ebayimg.com/00/s/MjAwWDMwMA==/z/jQkAAOSwu4BVqCDU/$_59.JPG']],"January 19, 2018 7:21 PM"
